"","K225","K040","K041","K221","K042","K043","K044","K045","K046","K047","K049","K053","K054","K055","K057","K056","K058","K059","K060","K061","K062","K063","K064","K208","K065","K066","K067","K068","K069","K070","K071","K072","K073","K074","K075","K200","K076","K077","K078","K214","K079","K080","K081","K082","K083","K084","K085","K211","K086","K087","K088","K089","K090_3","K090_1","K090_2","K091","K092","K093","K094","K095","K096","K097","K098","K099","K100","K101","K102","K103","K104","K105","K106","K226","K138","K130","K118","K110","K132","K113","K114","K119","K115","K120","K174","K121","K133","K131","K149","K150","K153","K134","K154","K155","K167","K107","K108","K156","K157","K158","K122","K123","K135","K171","K151","K143","K152","K139","K141","K172","K116","K124","K125","K202","K159","K111","K144","K142","K126","K173","K145","K146","K168","K177","K140","K148","K169","K117","K160","K147","K109","K127","K217","K128","K161","K112","K212","K136","K137","K176","K162","K163","K129","K166","K164","K170","K205","K165"
"1999/12/8",0,0,0,0,0,95853,0,0,0,0,0,0,356547,573212,0,762047,0,0,5694177,53352,595852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241907,0,0,0,0,0,79853,16631,0,33263,0,0,163188,0,0,0,0,275565,0,4619609,0,0,0,0,0,0,0,0,0,0,21687,0,0,0,0,0,0,3714,0,0,0,0,748281,2257,0,0,0,0,0,184353,0,0,0,0,0,0,0,0,33856,10495,0,0,0,0,0,0,0,8094,31429,0,0,0,0,0,12848,0,0,0,3676,0,37040,0,0,102899,0,0,174654,0,0,0,0,0,0,0,0,0,151225,48114,0,0,0,0,0,0,18870,0,7871,18552,0,0
"2000/1/12",0,0,0,0,0,38341,0,0,0,0,0,0,0,299633,0,115067,0,30332249,355886,0,27931,0,0,0,0,0,0,107836,0,0,0,60728,0,0,0,0,113838,0,47836,0,29341,0,98002,16631,0,116420,0,0,105760,0,0,0,0,354298,0,1115121,0,22501,0,0,0,0,0,0,0,0,2608,0,0,0,0,0,0,12072,2708,1657,0,0,52575,6771,0,0,0,0,0,184353,0,0,0,0,0,0,0,0,101569,4198,0,0,0,0,0,0,0,0,7857,0,0,0,0,0,15768,0,0,0,78553,0,57617,0,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,147982,38492,0,0,0,0,0,0,25160,0,7871,18552,0,0
"2000/2/9",0,0,0,0,0,0,0,0,0,0,0,0,0,65138,0,95890,0,34924342,237257,0,4655,0,0,0,363316,0,208513,0,0,0,0,39991,0,0,0,0,213447,0,47836,0,0,0,112521,0,0,33263,0,0,238290,0,0,0,0,39366,0,668284,0,45002,0,0,0,0,0,0,0,0,5832,0,0,0,0,0,0,17643,0,0,0,0,58561,9028,0,0,0,0,0,0,0,0,0,20601,0,4063,0,0,186210,0,0,0,0,0,0,0,0,0,7857,8094,0,0,0,0,584,0,0,0,58378,0,86426,0,0,128623,0,0,0,192326,0,0,0,106432,0,0,0,0,99564,0,0,0,0,0,0,6348,0,0,0,37103,0,0
"2000/3/8",0,0,0,0,0,31951,0,0,0,0,0,0,713095,26055,0,500276,0,31971555,593143,0,27931,0,3191,0,363316,0,208513,0,0,0,0,45916,0,0,0,0,184987,0,0,0,29341,0,50816,0,0,83157,0,0,456301,0,0,0,0,157466,0,164598,0,0,0,0,0,0,0,0,0,0,1888,0,0,0,0,0,0,52001,0,9943,0,0,227998,2257,0,0,0,0,0,184353,0,0,0,20601,0,8125,0,0,423204,2099,0,0,0,0,0,0,0,0,0,24281,0,0,0,0,3796,0,0,0,42031,0,276032,0,0,205797,0,0,0,0,0,0,0,0,0,0,0,0,91199,67360,0,0,0,0,0,4232,18870,0,0,0,0,0
"2000/4/12",0,0,0,0,0,42601,0,0,0,0,0,0,0,1519880,0,603019,0,3999655,2768002,0,131894,0,0,0,0,0,0,0,0,0,0,44435,0,0,0,0,758923,0,159454,0,0,0,127040,27719,0,83157,0,0,991337,0,0,0,0,262443,0,2879238,0,37502,0,0,0,0,0,0,0,0,1651,0,0,0,0,0,0,581913,2257,8286,0,0,897677,0,161244,0,0,0,0,307254,0,71472,0,103007,0,0,0,0,818193,13993,0,0,0,0,0,0,0,0,0,40468,40468,0,0,0,6813,0,0,22096,0,0,72210,0,0,285830,0,0,0,0,0,0,244416,88694,0,0,0,0,183443,16038,0,0,368497,0,0,21160,73382,0,78710,0,0,0
"2000/5/10",0,0,0,0,0,53251,0,0,0,0,0,0,0,260551,0,259625,0,2629655,2768002,0,519819,0,10636,0,0,0,0,0,0,0,0,44435,0,0,0,0,5620770,0,0,0,0,0,217782,27719,0,83157,0,0,218278,0,0,0,0,0,0,1507862,0,37502,0,557259,0,0,0,0,0,0,9617,0,0,0,0,0,0,38691,0,22096,0,0,133780,0,0,0,0,0,0,921763,0,18808,0,34336,0,0,0,0,902834,6997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,0,0,11048,24263,0,43938,0,0,171498,0,0,0,0,0,0,61104,0,0,0,0,0,306395,80191,0,0,0,0,0,7053,83865,0,26237,0,0,0
"2000/6/7",0,0,0,0,0,10650,0,0,0,0,0,0,0,238838,0,1116488,0,4092436,4152004,0,240513,0,10636,0,0,0,0,0,0,0,0,130836,0,0,0,0,1399263,0,79727,0,0,0,411366,0,0,0,0,0,161104,0,0,0,0,0,0,3121175,0,0,0,0,0,0,0,0,0,0,21868,0,0,0,0,0,0,20119,0,2762,0,0,0,0,0,0,0,0,0,307254,0,0,3527,34336,0,0,0,0,253922,6997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28227,0,0,0,0,0,13673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250324,80191,0,0,0,0,0,3527,31449,0,26237,0,0,0
"2000/7/12",0,0,0,0,0,10650,0,0,0,0,0,0,0,65138,0,287669,0,3321405,6920006,0,178445,0,0,0,0,0,0,179727,0,0,0,12343,0,0,0,0,687774,0,0,0,0,0,6050,0,0,0,0,0,80552,0,0,0,0,65611,0,7569155,0,150008,0,0,0,0,0,0,0,0,2065,0,0,0,0,0,0,12381,0,0,0,61104,872691,0,0,0,0,0,0,0,0,1881,17633,0,0,0,0,0,56427,6997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,0,0,0,0,0,487,0,0,57166,0,0,727723,0,0,0,0,0,0,0,0,0,305625,16038,0,0,0,0,0,0,94348,0,0,0,0,0
"2000/8/9",0,0,0,0,0,0,0,0,0,0,0,0,0,39083,0,4245529,316253,1090731,355886,0,79137,0,0,0,0,0,0,0,0,0,0,39991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82115,0,0,0,0,0,0,703283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347983,0,0,0,0,0,0,737410,0,4514,0,20601,0,20313,0,0,67713,0,0,0,0,0,0,0,0,0,7857,0,97122,0,0,0,1460,0,0,0,0,0,584,0,0,77174,0,0,349307,0,0,0,0,159649,0,0,0,0,83940,9623,0,0,0,0,0,0,12580,0,23613,0,0,0
"2000/9/13",0,0,0,0,0,6390,0,0,0,0,0,0,0,182386,0,1027821,0,344566,118629,0,148963,0,0,0,0,0,0,0,0,0,0,10368,0,0,0,0,28460,0,0,0,0,0,29038,0,0,16631,0,0,32221,0,0,0,0,0,0,301508,0,22501,0,0,0,127609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340956,0,0,0,0,0,0,0,0,5643,4232,0,0,16251,0,0,33856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29115,0,4116,0,0,0,0,0,1309901,0,0,0,0,0,0,0,0,0,112460,28869,0,0,0,0,0,0,6290,0,7871,0,0,0
"2000/10/11",0,0,4135,0,0,70292,0,0,0,0,0,0,0,234496,0,1242029,0,1427961,0,160055,297926,0,0,0,0,0,0,0,0,0,0,11849,0,0,0,0,0,0,0,0,0,0,10889,16631,0,3193224,0,0,32221,0,0,0,0,0,0,1786468,0,0,75583,0,0,127609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36662,1662615,0,0,0,0,0,0,0,0,0,0,0,0,73127,0,0,16928,6297,1168,0,0,0,0,0,0,0,31429,0,105216,0,0,0,876,0,0,0,7279,0,5868,0,0,85749,0,0,174654,0,0,0,0,0,0,0,0,0,97427,19246,0,0,0,0,0,0,6290,0,15742,0,0,0
"2000/11/8",0,0,4135,0,0,12780,0,0,0,0,0,0,0,208441,0,354608,0,2588948,118629,0,93102,0,0,0,0,0,0,0,0,0,0,2962,0,0,0,0,28460,0,0,0,0,0,7259,33263,0,299365,0,0,48331,0,0,0,0,0,0,2372396,0,0,75583,0,0,382828,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,20601,0,110615,0,0,0,0,0,0,0,0,0,2116,0,0,4063,0,0,33856,14693,0,0,0,0,0,0,0,0,23572,0,0,0,0,0,2336,0,0,0,0,0,26445,0,0,0,0,0,349307,0,0,0,0,0,0,0,0,0,90941,48114,0,0,0,0,0,0,50319,0,7871,9276,0,0
"2000/12/13",0,0,0,0,0,121413,0,0,0,0,0,0,0,416881,0,537663,0,2970089,0,0,167583,0,0,0,0,0,0,0,0,0,0,5925,0,0,0,0,14230,0,0,0,0,0,3630,49894,0,0,0,0,8055,0,0,0,0,39366,0,4706962,0,112506,453498,0,0,127609,0,0,0,165896,0,0,0,0,0,0,0,7429,0,0,20601,0,74698,0,0,0,0,0,0,0,0,0,0,0,17467,0,0,0,84641,2099,0,0,0,0,0,0,0,0,78572,0,97122,0,0,0,6132,0,0,0,69480,0,20231,0,0,51449,0,0,0,0,0,0,0,0,0,0,0,0,78302,38492,0,0,0,0,0,0,0,0,94452,0,0,0
"2001/1/10",0,0,0,0,0,108633,0,0,0,0,0,0,0,2318902,0,153423,0,1717769,0,53352,148963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32667,66525,0,16631,0,0,120828,0,0,0,0,0,0,20222609,0,90005,226749,0,0,0,0,0,0,0,94412,0,0,0,0,0,0,26000,0,0,0,0,15201684,0,0,0,0,0,0,0,0,7900,0,0,69867,0,0,0,186210,0,0,0,4672,9781,0,0,0,0,55001,0,186151,0,0,0,30368,0,0,0,62127,0,54312,0,0,171498,0,0,174654,0,0,183312,0,0,0,0,0,0,113566,96229,0,0,0,0,0,0,18870,0,236130,0,0,0
"2001/2/7",0,16539,0,0,0,6390,0,0,0,0,0,0,0,1732663,0,115067,0,1884628,0,0,214134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156528,0,0,0,0,0,21778,16631,0,33263,0,0,322208,0,0,0,0,0,0,4886669,0,0,75583,0,0,0,0,216215,0,0,90873,0,0,0,0,0,0,68715,0,0,0,0,3824171,0,0,0,0,3601,78318,2949641,0,6771,0,0,0,0,0,0,406275,0,0,0,0,71728,0,0,0,0,31429,0,80935,0,0,0,33288,0,0,0,14705,0,104382,0,0,145773,0,0,0,0,0,109987,0,0,0,0,0,0,37659,28869,0,0,0,0,0,0,6290,0,133807,0,0,0
"2001/3/7",0,34456,0,0,0,181055,0,0,0,0,0,0,0,1823856,0,863006,0,5670277,0,0,93102,0,5318,0,0,0,0,0,0,0,0,9874,0,0,0,0,711490,0,0,0,0,0,42347,27719,0,55438,0,0,496737,0,0,0,0,0,0,14362582,0,37502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60358,15799,0,0,0,427366,0,32249,0,0,0,0,4916069,0,0,0,0,0,0,0,0,648912,0,0,0,0,65207,0,0,0,0,0,0,0,0,0,0,11193,0,0,0,18381,0,192601,0,0,57166,0,0,0,0,0,0,0,0,0,0,0,0,29601,96229,0,0,0,0,0,14106,20966,0,65592,0,0,0
"2001/4/11",0,13334,0,0,0,0,0,0,0,0,0,0,0,1215526,0,0,0,3863298,0,0,155345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8545028,0,0,0,0,0,294849,0,0,0,0,0,984304,0,0,0,0,0,0,1655258,0,0,0,0,0,0,0,0,0,0,22527,10128,0,0,0,0,0,42453,0,22321,0,0,64907,0,0,0,0,0,0,156316,236949,0,0,0,0,0,0,0,0,0,0,0,20073,0,0,0,0,0,0,0,0,0,0,15055,1937,0,0,0,0,0,49671,0,0,299055,0,0,0,0,0,0,0,0,20876,0,0,0,213731,51275,0,0,0,0,0,0,21196,0,84094,0,0,84662
"2001/5/9",0,0,0,0,0,8400,0,0,0,0,0,0,0,2010292,0,1177862,0,3976924,0,0,51782,0,42735,0,0,0,0,0,0,0,0,152223,116152,0,0,0,13403966,0,0,0,0,0,285020,0,0,44941,0,0,1128771,0,0,0,0,0,0,727276,0,0,0,0,0,0,0,0,0,0,18587,0,0,0,0,0,0,58373,0,8928,0,0,160670,0,0,0,0,0,0,0,0,0,0,0,0,33045,0,0,196004,0,0,0,10036,0,16877,0,0,0,0,0,0,0,0,0,1937,0,0,0,5336,0,27421,0,0,265826,0,0,0,0,0,0,0,0,0,0,0,0,249642,153826,0,0,0,0,0,0,42392,0,42047,0,0,0
"2001/6/13",0,0,0,0,0,0,0,0,0,0,0,0,0,935020,0,189645,0,7773644,0,0,327950,0,5342,0,0,0,0,0,0,0,0,507411,203267,0,0,0,3560428,0,0,0,0,0,19657,17354,0,89882,0,0,316979,0,0,0,0,0,0,461874,0,0,0,0,0,0,0,0,0,0,17699,0,0,7159,0,0,0,29187,0,0,0,0,27546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49001,20073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24211,0,0,0,0,0,36363,0,0,132913,0,0,141992,0,0,0,0,45511,0,0,0,0,181988,89732,0,0,0,0,0,0,22296,0,10512,39491,0,0
"2001/7/11",0,0,0,0,0,0,0,0,0,0,0,0,0,65451,0,327840,0,584998,0,0,17261,0,1068,0,0,0,0,0,0,0,0,96408,11615,0,0,0,33510,0,0,0,0,0,0,0,0,0,0,0,14582,0,0,0,0,0,0,154768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4245,0,1339,0,0,4740,0,0,0,0,0,0,23447,15797,0,0,0,1765,4406,0,0,0,0,0,0,12546,0,0,0,0,0,0,0,2652,0,0,0,968,0,0,0,0,0,710,0,0,13291,0,0,0,0,0,11942,0,0,0,0,0,0,11973,15383,0,0,0,0,0,0,1060,0,0,0,0,0
"2001/8/8",0,0,0,0,0,0,0,0,130196,0,0,0,0,187004,0,660145,0,795385,410704,0,17261,0,10684,0,0,0,0,0,0,0,0,253706,58076,0,0,0,0,0,0,0,0,0,39313,0,0,29961,0,0,0,0,0,0,0,0,0,225575,0,0,0,0,0,0,0,0,0,0,3961,0,0,0,0,0,0,0,0,0,0,0,30833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10036,0,0,0,0,0,0,0,0,0,0,106077,0,0,0,7748,0,0,0,0,0,10640,0,0,0,0,0,103267,0,0,0,0,0,0,0,0,0,43567,128188,0,0,0,0,0,0,0,0,0,0,0,0
"2001/9/12",0,0,0,0,0,0,0,0,65098,0,0,0,0,0,0,2934664,0,795385,0,0,17261,0,0,0,0,0,0,15475,0,0,0,50741,174229,0,0,0,167550,0,0,0,0,0,0,0,0,3610269,0,0,286005,0,0,0,0,0,0,120764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24464,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001/10/11",0,0,0,0,0,12600,0,0,0,0,0,0,213699,0,0,1459883,0,1467378,616057,0,181236,0,0,0,0,0,0,0,0,0,0,12685,29038,0,0,0,41887,0,0,0,49122,0,34399,0,0,1250861,0,0,143003,0,16183,0,0,0,0,436554,0,0,0,0,0,235748,0,0,0,133407,0,0,0,0,0,0,0,21227,0,0,0,89564,51899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5018,0,0,15055,0,0,0,0,0,0,0,13260,0,0,0,0,0,0,0,0,0,16848,0,0,0,0,0,51634,0,0,0,0,45511,20876,0,0,0,81047,0,0,0,0,0,0,0,0,0,10512,0,0,0
"2001/11/7",0,12163,0,0,0,46199,0,0,32549,0,0,0,0,514261,0,821843,0,7049795,410704,256933,509186,0,0,0,0,0,0,0,0,0,0,38056,0,0,0,0,125662,0,0,0,0,0,54056,0,0,74902,0,0,405818,0,0,0,0,0,0,344800,0,155642,239639,0,0,0,0,0,0,0,11798,18492,0,0,0,0,0,0,12536,0,0,0,48966,0,0,0,0,0,0,39079,0,0,0,0,0,5507,0,0,49001,10036,0,0,30109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46111,0,0,0,0,0,77450,0,0,0,0,0,0,0,0,0,95318,0,0,0,0,0,0,0,550,0,0,0,0,0
"2001/12/12",0,0,0,0,0,35279,0,0,0,0,0,0,0,631138,0,591864,0,56358697,0,0,144989,0,0,0,0,0,0,0,0,0,4642,152223,0,0,0,0,603178,0,0,0,0,0,112042,0,0,0,0,0,586810,0,0,0,0,261001,0,2014603,0,0,143783,0,0,0,0,0,0,0,61957,0,0,0,0,0,0,9552,7521,0,0,0,64259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80852,0,0,0,18066,0,0,0,0,0,7956,7956,31823,0,0,0,2905,0,0,0,800,0,18626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254065,23074,0,0,0,0,0,0,990,0,31535,0,0,0
"2002/1/9",0,5332,0,0,5332,17640,0,0,0,0,0,0,0,1107998,0,88590,0,273044252,0,154160,150167,0,3205,0,0,0,0,0,0,0,0,91334,104537,0,0,0,1382284,0,0,0,0,0,112042,10413,0,4494,0,0,714544,0,0,0,0,522002,0,375200,0,0,287567,0,0,0,0,0,0,0,57370,0,0,0,0,0,0,25472,0,0,0,0,130933,0,0,0,0,0,0,23447,0,0,0,0,0,0,0,0,58801,0,0,0,6022,0,0,0,0,0,0,0,0,0,0,0,2905,0,0,0,800,0,47367,0,0,19937,0,0,0,0,0,0,0,27307,0,0,0,0,111952,38457,0,0,0,0,0,0,0,0,37842,0,0,0
"2002/2/13",0,0,0,0,0,8400,0,0,0,0,0,0,0,2103794,0,142643,0,142487512,0,0,34521,0,0,0,0,0,0,0,0,0,0,532782,290381,0,0,0,2597018,0,0,0,0,0,98283,0,0,14980,0,0,1729771,0,0,0,0,870004,0,105890,0,0,0,0,0,0,0,0,0,0,11798,0,0,0,0,0,0,21227,0,0,0,0,20391,0,0,30109,0,0,0,0,0,0,0,0,0,0,0,11673,588012,0,0,0,10036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10673,0,55017,0,0,132913,1937,0,0,0,0,0,0,0,0,0,0,0,16309,76913,0,0,0,0,0,0,10598,0,147164,0,0,0
"2002/3/13",0,0,0,0,0,33599,0,0,0,0,0,0,0,1496031,0,196867,0,35678691,0,0,138084,0,10684,0,0,0,0,0,0,0,0,279076,0,0,0,0,5445361,0,14900,0,0,0,245707,0,0,0,0,0,7009261,0,0,0,0,1305006,0,846007,0,0,479278,0,0,0,0,0,0,0,79307,0,0,0,0,0,0,127359,50143,0,0,0,205678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220504,0,0,0,40146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16009,0,113764,0,0,299055,0,0,0,0,0,0,0,0,20876,0,0,8796,147638,25638,0,0,0,0,0,0,10598,0,126140,0,0,63497
"2002/4/10",0,0,0,0,0,33599,0,0,0,0,0,0,0,561012,0,224906,1181200,5454067,0,0,138084,0,0,0,0,0,0,0,0,0,0,1319269,0,0,0,0,32169517,0,4470,0,0,0,432445,0,0,4494,0,0,3016526,0,0,0,0,2218510,0,891391,0,0,2875668,0,0,0,0,0,0,0,27538,0,0,0,0,0,0,84906,100286,0,0,0,322077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10036,581,0,0,0,0,0,69928,0,0,2905,0,0,206534,0,0,0,0,182045,83503,0,0,0,234077,7691,0,0,0,0,0,0,330,0,42047,0,0,0
"2002/5/8",0,0,0,0,0,41999,0,0,0,0,0,0,0,0,0,189778,443289,3749671,0,0,51782,0,21368,0,0,0,0,0,0,0,0,121779,0,0,0,0,12482443,0,0,0,0,0,11794,0,0,4494,0,0,472018,0,0,0,0,435002,0,1574573,0,0,0,0,0,471496,0,0,0,0,57194,0,0,0,0,0,0,42453,0,0,0,0,158218,0,0,0,0,0,0,625265,0,0,0,0,0,0,0,0,245005,0,10036,0,0,0,0,0,0,0,0,0,0,0,0,3011,1937,0,0,0,0,0,51436,0,0,9684,0,0,15490,0,0,0,0,0,0,0,0,0,311586,64094,0,0,0,0,0,0,1514,0,54661,0,0,0
"2002/6/12",0,0,0,0,0,16800,0,0,0,0,0,0,0,654514,0,1187084,1358499,6476705,0,0,224387,0,0,0,0,0,0,0,0,0,0,456670,0,0,0,0,5445361,0,0,0,0,0,49141,0,0,29961,0,0,1583695,0,0,0,0,435002,0,1416110,0,0,718917,0,0,141449,0,0,0,0,51634,0,0,0,0,0,0,0,0,0,0,0,133908,0,0,0,0,187660,0,562738,0,0,0,19412,0,0,0,0,98002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5018,25179,0,0,0,2668,0,12415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116651,0,0,0,0,0,0,0,2814,0,0,0,0,0
"2002/7/10",0,0,0,0,0,0,0,0,0,0,0,0,0,23375,0,72990,665273,2727034,0,0,25891,0,10684,0,0,0,0,19419,0,0,0,393244,0,0,0,0,3057780,0,8940,0,0,0,0,0,0,22471,0,0,1065029,0,0,0,0,0,0,580432,0,0,0,0,0,0,0,53363,0,0,33797,36507,0,0,0,0,0,29187,0,0,0,0,11687,0,0,0,0,208511,0,273553,0,0,0,3882,6619,0,0,0,61251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10036,2905,0,0,0,5336,0,14195,0,0,0,0,0,30980,0,0,0,0,0,0,0,0,0,177809,76913,0,0,0,0,0,0,1099,0,10512,0,0,0
"2002/8/7",0,109099,0,0,0,0,0,0,0,0,0,0,0,257130,0,467745,642928,2556594,0,256933,897549,0,0,0,0,0,0,0,0,0,0,76112,0,0,0,0,41887,0,0,0,0,0,0,0,0,217215,0,0,178938,0,0,0,0,0,0,1935781,0,280155,143783,0,0,0,0,0,80044,0,2155,8730,0,0,0,0,0,10613,0,0,0,59709,554666,0,0,0,0,62553,0,156316,11847,0,0,0,0,0,0,334,85752,25091,0,0,0,0,0,0,0,0,0,0,0,5059594,0,0,10847,0,0,0,1334,0,19152,0,775,2905,0,0,30980,0,0,149273,0,45511,0,0,0,0,136866,12819,0,0,0,0,0,0,550,0,0,3949,0,0
"2002/9/11",0,4127,0,0,0,8400,0,0,65098,0,0,0,0,140253,0,344337,49217,1477143,0,0,146715,0,0,0,0,0,0,0,0,0,0,40593,0,0,0,0,8377,0,0,0,9824,0,0,0,0,1760194,0,0,59646,0,0,0,0,0,0,407412,0,0,0,0,0,0,0,0,0,0,0,3137,0,0,0,0,0,4245,0,446,0,0,24104,0,88938,0,0,0,0,937897,0,0,0,1941,0,8261,0,0,4900,15055,0,0,0,0,0,0,0,0,0,0,0,0,0,502,4842,0,0,0,10673,0,888,0,0,1743,0,0,25817,0,0,0,0,0,0,0,0,0,65642,7691,0,0,0,0,0,0,395,0,16819,987,0,0
"2002/10/9",0,3773,0,0,0,4200,0,0,97647,0,0,0,213699,88827,0,122186,9843,568132,0,0,86303,0,0,0,0,0,0,0,0,0,0,38056,0,0,0,0,0,0,0,0,49122,0,3931,10413,0,1865056,0,0,0,0,0,0,0,0,0,483740,0,0,0,0,0,0,0,0,0,0,0,17211,0,11474,0,0,0,0,0,0,0,59709,44075,0,0,0,0,0,0,187579,4936,0,4015,9706,2206,2203,0,0,4900,10036,0,0,3011,0,0,0,0,0,0,0,0,0,0,0,13558,0,0,0,0,0,6208,0,0,775,0,0,25817,0,0,0,0,18205,0,0,0,0,86744,38457,0,0,0,0,0,17004,1509,0,31535,0,0,0
"2002/11/13",0,0,0,0,0,25199,0,0,65098,0,0,0,0,748016,0,100630,2116060,8976486,0,0,1777837,0,0,0,0,0,0,0,0,0,0,71038,0,0,0,0,83775,0,4470,0,0,0,34399,6942,0,16478,0,0,368842,0,0,0,0,0,0,3485424,0,15564,0,0,133407,0,0,0,0,0,21244,0,0,0,0,0,0,0,0,0,0,59709,126439,0,0,0,0,62553,0,62526,0,0,0,0,0,5507,0,0,49001,10036,0,0,1004,0,0,0,0,0,0,0,0,0,0,0,6585,0,0,0,0,1206,9934,0,0,0,0,0,29689,0,0,0,0,0,0,0,0,0,97439,53839,0,0,0,0,0,0,630,0,16819,0,0,0
"2002/12/11",0,0,0,0,0,62999,0,0,19529,9441,0,0,0,154278,0,0,29530,1533956,0,154160,160523,0,0,0,0,0,0,0,0,0,0,235946,0,0,0,0,50265,0,1490,0,0,0,0,13884,0,13482,0,0,104074,0,3237,0,0,0,0,1545166,0,0,95856,0,53363,47150,0,0,0,0,5128,2702,0,0,0,0,0,6368,0,0,0,5971,153521,0,0,0,0,0,0,62526,0,0,0,1941,8385,0,0,0,14700,0,9615,0,6022,0,0,0,0,0,0,0,0,0,0,0,26729,0,0,0,7471,5790,31415,0,0,1550,0,0,0,0,0,0,0,27307,0,0,0,2639,70646,15383,0,0,0,0,0,0,1229,0,37842,0,0,0
"2003/1/8",0,0,0,0,0,46199,0,0,0,0,0,0,0,2010292,0,0,0,3522419,0,256933,129454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50265,0,0,0,0,0,0,20825,0,14980,0,0,18228,0,0,0,0,0,0,1528677,0,0,143783,0,0,0,0,0,0,0,31306,0,0,10568,0,0,0,9552,0,0,0,0,17300,0,0,0,0,0,0,0,0,0,0,0,10591,0,0,0,220504,0,0,0,15055,0,0,0,0,0,0,0,0,0,0,2509,11621,0,0,0,32018,0,77311,0,0,1937,0,0,0,0,0,0,0,0,0,0,0,35184,53290,0,0,0,0,0,0,0,615,0,157675,0,0,0
"2003/2/12",0,0,0,0,0,83998,0,0,0,0,0,0,0,2010292,0,0,226397,8408354,0,0,983851,0,0,0,0,0,0,0,0,0,0,5074,0,0,0,0,418874,15475,1490,0,0,0,19657,6942,0,14980,0,0,2344633,0,0,0,0,0,0,1756637,0,155642,0,0,0,0,0,0,0,266815,10776,0,0,0,0,0,0,33963,0,0,0,0,207597,0,0,0,0,0,0,625265,0,0,0,0,19417,0,0,26681,12250,0,0,0,0,15055,0,0,0,0,0,0,132597,0,0,0,6198,0,0,0,24013,0,227650,0,0,11621,0,0,0,0,0,0,0,0,0,0,0,0,139484,25638,0,0,0,0,0,0,440,0,109322,19746,0,0
"2003/3/12",0,10664,0,0,0,117597,0,0,0,0,0,0,0,1870039,0,0,93512,19089236,0,0,655901,0,0,0,0,0,0,30949,0,0,0,60889,0,0,0,0,3686091,0,4470,0,0,0,17691,52063,0,0,0,0,1497828,0,0,0,0,43500,0,1278276,0,46693,0,0,0,0,0,0,0,1067258,85918,0,0,13386,0,0,0,23880,0,1339,0,0,252193,0,0,0,0,0,0,0,0,0,0,1941,18534,0,0,0,490010,0,0,0,0,4516,0,0,0,0,0,0,0,0,0,0,30990,0,0,0,32285,0,121107,0,0,12783,0,0,0,0,0,0,0,0,0,0,0,0,126522,102551,0,0,0,0,0,0,330,0,285918,0,0,0
